task,algo1,algo2,test,alpha,target_n,fpr,se,expected_fpr
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,2,0.48,0.0157987341265052,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,2,0.492,0.015809364313595912,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.01,3,0.133,0.010738295954200556,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,3,0.069,0.008014923580421713,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,3,0.257,0.013818502089589886,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,3,0.241,0.013524755080961725,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.01,5,0.077,0.00843036179532053,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,5,0.075,0.008329165624478841,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,5,0.031,0.0054807846153630225,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,5,0.043,0.006414904519944158,0.01
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,5,0.121,0.010313049985334114,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,5,0.077,0.00843036179532053,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.01,10,0.029,0.005306505441436953,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,10,0.022,0.0046385342512479085,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,10,0.017,0.004087909000944126,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,10,0.03,0.005394441583704471,0.01
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,10,0.027,0.00512552436341883,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,10,0.025,0.0049371044145328745,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.01,20,0.013,0.003582038525755969,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,20,0.009,0.002986469487538756,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,20,0.029,0.005306505441436953,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,20,0.044,0.006485676526007136,0.01
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,20,0.027,0.00512552436341883,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,20,0.017,0.004087909000944126,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.01,30,0.014,0.003715373467095872,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,30,0.015,0.003843826218756514,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,30,0.047,0.006692607862410586,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,30,0.045,0.0065555320150236475,0.01
HalfCheetah-v5,TD3,PPO,bootstrap,0.01,30,0.013,0.003582038525755969,0.01
HalfCheetah-v5,TD3,PPO,permutation,0.01,30,0.018,0.004204283529925164,0.01
HalfCheetah-v5,DDPG,PPO,t-test,0.05,2,0.096,0.009315793041926168,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,2,0.055,0.00720936890441875,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,2,0.425,0.01563249820086348,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,2,0.445,0.015715438269421567,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.05,3,0.074,0.00827792244467173,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,3,0.044,0.006485676526007136,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,3,0.185,0.012279047194306243,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,3,0.263,0.013922320208930694,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,3,0.179,0.01212266472356635,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.05,5,0.069,0.008014923580421713,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,5,0.04,0.0061967733539318665,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,5,0.054,0.007147307185227175,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,5,0.071,0.008121514637061242,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,5,0.168,0.011822690049223147,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,5,0.101,0.009528850927577786,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.05,10,0.062,0.007626008130076967,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,10,0.055,0.00720936890441875,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,10,0.077,0.00843036179532053,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,10,0.09,0.009049861877399014,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,10,0.075,0.008329165624478841,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,10,0.062,0.007626008130076967,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.05,20,0.063,0.007683163410991596,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,20,0.067,0.007906389820898032,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,20,0.099,0.009444522221901964,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,20,0.09,0.009049861877399014,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,20,0.069,0.008014923580421713,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,20,0.058,0.007391616873188166,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.05,30,0.054,0.007147307185227175,0.05
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.05,30,0.043,0.006414904519944158,0.05
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.05,30,0.098,0.009401914698613257,0.05
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.05,30,0.106,0.009734680272099337,0.05
HalfCheetah-v5,DDPG,PPO,bootstrap,0.05,30,0.068,0.007960904471226871,0.05
HalfCheetah-v5,DDPG,PPO,permutation,0.05,30,0.058,0.007391616873188166,0.05
HalfCheetah-v5,DDPG,PPO,t-test,0.01,2,0.045,0.0065555320150236475,0.01
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.01,2,0.011,0.003298332912245215,0.01
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,DDPG,PPO,bootstrap,0.01,2,0.426,0.015637263187655313,0.01
HalfCheetah-v5,DDPG,PPO,permutation,0.01,2,0.427,0.015641962792437524,0.01
HalfCheetah-v5,DDPG,PPO,t-test,0.01,3,0.018,0.004204283529925164,0.01
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.01,3,0.008,0.0028170906978654416,0.01
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,DDPG,PPO,bootstrap,0.01,3,0.188,0.012355403676124872,0.01
HalfCheetah-v5,DDPG,PPO,permutation,0.01,3,0.173,0.011961229033840962,0.01
HalfCheetah-v5,DDPG,PPO,t-test,0.01,5,0.016,0.003967870965643918,0.01
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.01,5,0.008,0.0028170906978654416,0.01
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.01,5,0.039,0.006122009474020765,0.01
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.01,5,0.054,0.007147307185227175,0.01
HalfCheetah-v5,DDPG,PPO,bootstrap,0.01,5,0.105,0.009694070352540258,0.01
HalfCheetah-v5,DDPG,PPO,permutation,0.01,5,0.043,0.006414904519944158,0.01
HalfCheetah-v5,DDPG,PPO,t-test,0.01,10,0.019,0.004317290817167636,0.01
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.01,10,0.01,0.003146426544510455,0.01
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.01,10,0.016,0.003967870965643918,0.01
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.01,10,0.018,0.004204283529925164,0.01
HalfCheetah-v5,DDPG,PPO,bootstrap,0.01,10,0.042,0.0063431853196954605,0.01
HalfCheetah-v5,DDPG,PPO,permutation,0.01,10,0.02,0.004427188724235731,0.01
HalfCheetah-v5,DDPG,PPO,t-test,0.01,20,0.011,0.003298332912245215,0.01
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.01,20,0.006,0.002442130217658346,0.01
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.01,20,0.02,0.004427188724235731,0.01
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.01,20,0.032,0.005565608681896348,0.01
HalfCheetah-v5,DDPG,PPO,bootstrap,0.01,20,0.022,0.0046385342512479085,0.01
HalfCheetah-v5,DDPG,PPO,permutation,0.01,20,0.016,0.003967870965643918,0.01
HalfCheetah-v5,DDPG,PPO,t-test,0.01,30,0.009,0.002986469487538756,0.01
HalfCheetah-v5,DDPG,PPO,Welch t-test,0.01,30,0.012,0.003443254274665175,0.01
HalfCheetah-v5,DDPG,PPO,Mann-Whitney,0.01,30,0.025,0.0049371044145328745,0.01
HalfCheetah-v5,DDPG,PPO,Ranked t-test,0.01,30,0.042,0.0063431853196954605,0.01
HalfCheetah-v5,DDPG,PPO,bootstrap,0.01,30,0.016,0.003967870965643918,0.01
HalfCheetah-v5,DDPG,PPO,permutation,0.01,30,0.021,0.004534203347888138,0.01
Ant-v5,SAC,TD3,t-test,0.05,2,0.101,0.009528850927577786,0.05
Ant-v5,SAC,TD3,Welch t-test,0.05,2,0.04,0.0061967733539318665,0.05
Ant-v5,SAC,TD3,Mann-Whitney,0.05,2,0.0,0.0,0.05
Ant-v5,SAC,TD3,Ranked t-test,0.05,2,0.0,0.0,0.05
Ant-v5,SAC,TD3,bootstrap,0.05,2,0.402,0.015504708962118573,0.05
Ant-v5,SAC,TD3,permutation,0.05,2,0.433,0.015668790636165893,0.05
Ant-v5,SAC,TD3,t-test,0.05,3,0.132,0.010704017937204702,0.05
Ant-v5,SAC,TD3,Welch t-test,0.05,3,0.078,0.008480330182251162,0.05
Ant-v5,SAC,TD3,Mann-Whitney,0.05,3,0.0,0.0,0.05
Ant-v5,SAC,TD3,Ranked t-test,0.05,3,0.103,0.009612023720320296,0.05
Ant-v5,SAC,TD3,bootstrap,0.05,3,0.264,0.013939296969359681,0.05
Ant-v5,SAC,TD3,permutation,0.05,3,0.153,0.011383804285035824,0.05
Ant-v5,SAC,TD3,t-test,0.05,5,0.095,0.00927227048785787,0.05
Ant-v5,SAC,TD3,Welch t-test,0.05,5,0.084,0.008771772910877254,0.05
Ant-v5,SAC,TD3,Mann-Whitney,0.05,5,0.05,0.006892024376045111,0.05
Ant-v5,SAC,TD3,Ranked t-test,0.05,5,0.057,0.007331507348424334,0.05
Ant-v5,SAC,TD3,bootstrap,0.05,5,0.167,0.01179453263168999,0.05
Ant-v5,SAC,TD3,permutation,0.05,5,0.099,0.009444522221901964,0.05
Ant-v5,SAC,TD3,t-test,0.05,10,0.089,0.00900438781928011,0.05
Ant-v5,SAC,TD3,Welch t-test,0.05,10,0.08,0.008579044235810887,0.05
Ant-v5,SAC,TD3,Mann-Whitney,0.05,10,0.07,0.008068457101577725,0.05
Ant-v5,SAC,TD3,Ranked t-test,0.05,10,0.084,0.008771772910877254,0.05
Ant-v5,SAC,TD3,bootstrap,0.05,10,0.109,0.00985489725973843,0.05
Ant-v5,SAC,TD3,permutation,0.05,10,0.095,0.00927227048785787,0.05
Ant-v5,SAC,TD3,t-test,0.05,20,0.072,0.008174105455644672,0.05
Ant-v5,SAC,TD3,Welch t-test,0.05,20,0.069,0.008014923580421713,0.05
Ant-v5,SAC,TD3,Mann-Whitney,0.05,20,0.126,0.010493998284733994,0.05
Ant-v5,SAC,TD3,Ranked t-test,0.05,20,0.11,0.009894442884771228,0.05
Ant-v5,SAC,TD3,bootstrap,0.05,20,0.088,0.008958571314668427,0.05
Ant-v5,SAC,TD3,permutation,0.05,20,0.08,0.008579044235810887,0.05
Ant-v5,SAC,TD3,t-test,0.05,30,0.051,0.00695693898205238,0.05
Ant-v5,SAC,TD3,Welch t-test,0.05,30,0.064,0.007739767438366608,0.05
Ant-v5,SAC,TD3,Mann-Whitney,0.05,30,0.145,0.01113440613593738,0.05
Ant-v5,SAC,TD3,Ranked t-test,0.05,30,0.138,0.01090669519148674,0.05
Ant-v5,SAC,TD3,bootstrap,0.05,30,0.071,0.008121514637061242,0.05
Ant-v5,SAC,TD3,permutation,0.05,30,0.076,0.008379976133617566,0.05
Ant-v5,SAC,TD3,t-test,0.01,2,0.024,0.004839834707921336,0.01
Ant-v5,SAC,TD3,Welch t-test,0.01,2,0.008,0.0028170906978654416,0.01
Ant-v5,SAC,TD3,Mann-Whitney,0.01,2,0.0,0.0,0.01
Ant-v5,SAC,TD3,Ranked t-test,0.01,2,0.0,0.0,0.01
Ant-v5,SAC,TD3,bootstrap,0.01,2,0.399,0.015485444778888335,0.01
Ant-v5,SAC,TD3,permutation,0.01,2,0.393,0.015445096309184997,0.01
Ant-v5,SAC,TD3,t-test,0.01,3,0.05,0.006892024376045111,0.01
Ant-v5,SAC,TD3,Welch t-test,0.01,3,0.019,0.004317290817167636,0.01
Ant-v5,SAC,TD3,Mann-Whitney,0.01,3,0.0,0.0,0.01
Ant-v5,SAC,TD3,Ranked t-test,0.01,3,0.0,0.0,0.01
Ant-v5,SAC,TD3,bootstrap,0.01,3,0.207,0.012812142677944232,0.01
Ant-v5,SAC,TD3,permutation,0.01,3,0.164,0.011709141727727102,0.01
Ant-v5,SAC,TD3,t-test,0.01,5,0.048,0.006759881655768835,0.01
Ant-v5,SAC,TD3,Welch t-test,0.01,5,0.04,0.0061967733539318665,0.01
Ant-v5,SAC,TD3,Mann-Whitney,0.01,5,0.004,0.001995995991979944,0.01
Ant-v5,SAC,TD3,Ranked t-test,0.01,5,0.022,0.0046385342512479085,0.01
Ant-v5,SAC,TD3,bootstrap,0.01,5,0.123,0.010386096475577337,0.01
Ant-v5,SAC,TD3,permutation,0.01,5,0.044,0.006485676526007136,0.01
Ant-v5,SAC,TD3,t-test,0.01,10,0.034,0.005730968504537431,0.01
Ant-v5,SAC,TD3,Welch t-test,0.01,10,0.026,0.0050322956987840055,0.01
Ant-v5,SAC,TD3,Mann-Whitney,0.01,10,0.012,0.003443254274665175,0.01
Ant-v5,SAC,TD3,Ranked t-test,0.01,10,0.015,0.003843826218756514,0.01
Ant-v5,SAC,TD3,bootstrap,0.01,10,0.053,0.00708456067798138,0.01
Ant-v5,SAC,TD3,permutation,0.01,10,0.04,0.0061967733539318665,0.01
Ant-v5,SAC,TD3,t-test,0.01,20,0.02,0.004427188724235731,0.01
Ant-v5,SAC,TD3,Welch t-test,0.01,20,0.019,0.004317290817167636,0.01
Ant-v5,SAC,TD3,Mann-Whitney,0.01,20,0.036,0.005891010100144117,0.01
Ant-v5,SAC,TD3,Ranked t-test,0.01,20,0.034,0.005730968504537431,0.01
Ant-v5,SAC,TD3,bootstrap,0.01,20,0.024,0.004839834707921336,0.01
Ant-v5,SAC,TD3,permutation,0.01,20,0.032,0.005565608681896348,0.01
Ant-v5,SAC,TD3,t-test,0.01,30,0.024,0.004839834707921336,0.01
Ant-v5,SAC,TD3,Welch t-test,0.01,30,0.025,0.0049371044145328745,0.01
Ant-v5,SAC,TD3,Mann-Whitney,0.01,30,0.039,0.006122009474020765,0.01
Ant-v5,SAC,TD3,Ranked t-test,0.01,30,0.047,0.006692607862410586,0.01
Ant-v5,SAC,TD3,bootstrap,0.01,30,0.029,0.005306505441436953,0.01
Ant-v5,SAC,TD3,permutation,0.01,30,0.026,0.0050322956987840055,0.01
Ant-v5,SAC,DDPG,t-test,0.05,2,0.136,0.010839926199010766,0.05
Ant-v5,SAC,DDPG,Welch t-test,0.05,2,0.07,0.008068457101577725,0.05
Ant-v5,SAC,DDPG,Mann-Whitney,0.05,2,0.0,0.0,0.05
Ant-v5,SAC,DDPG,Ranked t-test,0.05,2,0.0,0.0,0.05
Ant-v5,SAC,DDPG,bootstrap,0.05,2,0.434,0.015673034167001616,0.05
Ant-v5,SAC,DDPG,permutation,0.05,2,0.432,0.01566448211719749,0.05
Ant-v5,SAC,DDPG,t-test,0.05,3,0.163,0.011680368144883106,0.05
Ant-v5,SAC,DDPG,Welch t-test,0.05,3,0.091,0.009094998625618368,0.05
Ant-v5,SAC,DDPG,Mann-Whitney,0.05,3,0.0,0.0,0.05
Ant-v5,SAC,DDPG,Ranked t-test,0.05,3,0.151,0.01132249972400088,0.05
Ant-v5,SAC,DDPG,bootstrap,0.05,3,0.268,0.014006284303840188,0.05
Ant-v5,SAC,DDPG,permutation,0.05,3,0.184,0.012253326079069307,0.05
Ant-v5,SAC,DDPG,t-test,0.05,5,0.114,0.010050074626588601,0.05
Ant-v5,SAC,DDPG,Welch t-test,0.05,5,0.101,0.009528850927577786,0.05
Ant-v5,SAC,DDPG,Mann-Whitney,0.05,5,0.054,0.007147307185227175,0.05
Ant-v5,SAC,DDPG,Ranked t-test,0.05,5,0.103,0.009612023720320296,0.05
Ant-v5,SAC,DDPG,bootstrap,0.05,5,0.187,0.012330085157856777,0.05
Ant-v5,SAC,DDPG,permutation,0.05,5,0.139,0.010939789760319894,0.05
Ant-v5,SAC,DDPG,t-test,0.05,10,0.091,0.009094998625618368,0.05
Ant-v5,SAC,DDPG,Welch t-test,0.05,10,0.066,0.007851369307324678,0.05
Ant-v5,SAC,DDPG,Mann-Whitney,0.05,10,0.149,0.01126050620531777,0.05
Ant-v5,SAC,DDPG,Ranked t-test,0.05,10,0.181,0.0121753439376471,0.05
Ant-v5,SAC,DDPG,bootstrap,0.05,10,0.121,0.010313049985334114,0.05
Ant-v5,SAC,DDPG,permutation,0.05,10,0.094,0.009228434320078352,0.05
Ant-v5,SAC,DDPG,t-test,0.05,20,0.062,0.007626008130076967,0.05
Ant-v5,SAC,DDPG,Welch t-test,0.05,20,0.075,0.008329165624478841,0.05
Ant-v5,SAC,DDPG,Mann-Whitney,0.05,20,0.303,0.014532412050310162,0.05
Ant-v5,SAC,DDPG,Ranked t-test,0.05,20,0.322,0.014775520295407536,0.05
Ant-v5,SAC,DDPG,bootstrap,0.05,20,0.094,0.009228434320078352,0.05
Ant-v5,SAC,DDPG,permutation,0.05,20,0.064,0.007739767438366608,0.05
Ant-v5,SAC,DDPG,t-test,0.05,30,0.058,0.007391616873188166,0.05
Ant-v5,SAC,DDPG,Welch t-test,0.05,30,0.065,0.007795832219846705,0.05
Ant-v5,SAC,DDPG,Mann-Whitney,0.05,30,0.446,0.01571890581433708,0.05
Ant-v5,SAC,DDPG,Ranked t-test,0.05,30,0.489,0.015807561481771943,0.05
Ant-v5,SAC,DDPG,bootstrap,0.05,30,0.073,0.008226238508577295,0.05
Ant-v5,SAC,DDPG,permutation,0.05,30,0.078,0.008480330182251162,0.05
Ant-v5,SAC,DDPG,t-test,0.01,2,0.04,0.0061967733539318665,0.01
Ant-v5,SAC,DDPG,Welch t-test,0.01,2,0.013,0.003582038525755969,0.01
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,2,0.0,0.0,0.01
Ant-v5,SAC,DDPG,Ranked t-test,0.01,2,0.0,0.0,0.01
Ant-v5,SAC,DDPG,bootstrap,0.01,2,0.423,0.015622771841129857,0.01
Ant-v5,SAC,DDPG,permutation,0.01,2,0.42,0.015607690412101338,0.01
Ant-v5,SAC,DDPG,t-test,0.01,3,0.07,0.008068457101577725,0.01
Ant-v5,SAC,DDPG,Welch t-test,0.01,3,0.028,0.005216895628628198,0.01
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,3,0.0,0.0,0.01
Ant-v5,SAC,DDPG,Ranked t-test,0.01,3,0.0,0.0,0.01
Ant-v5,SAC,DDPG,bootstrap,0.01,3,0.23,0.013307892395116516,0.01
Ant-v5,SAC,DDPG,permutation,0.01,3,0.188,0.012355403676124872,0.01
Ant-v5,SAC,DDPG,t-test,0.01,5,0.058,0.007391616873188166,0.01
Ant-v5,SAC,DDPG,Welch t-test,0.01,5,0.051,0.00695693898205238,0.01
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,5,0.008,0.0028170906978654416,0.01
Ant-v5,SAC,DDPG,Ranked t-test,0.01,5,0.04,0.0061967733539318665,0.01
Ant-v5,SAC,DDPG,bootstrap,0.01,5,0.149,0.01126050620531777,0.01
Ant-v5,SAC,DDPG,permutation,0.01,5,0.064,0.007739767438366608,0.01
Ant-v5,SAC,DDPG,t-test,0.01,10,0.039,0.006122009474020765,0.01
Ant-v5,SAC,DDPG,Welch t-test,0.01,10,0.036,0.005891010100144117,0.01
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,10,0.038,0.006046155803483731,0.01
Ant-v5,SAC,DDPG,Ranked t-test,0.01,10,0.061,0.0075682891065286355,0.01
Ant-v5,SAC,DDPG,bootstrap,0.01,10,0.052,0.007021111023192838,0.01
Ant-v5,SAC,DDPG,permutation,0.01,10,0.042,0.0063431853196954605,0.01
Ant-v5,SAC,DDPG,t-test,0.01,20,0.026,0.0050322956987840055,0.01
Ant-v5,SAC,DDPG,Welch t-test,0.01,20,0.025,0.0049371044145328745,0.01
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,20,0.121,0.010313049985334114,0.01
Ant-v5,SAC,DDPG,Ranked t-test,0.01,20,0.157,0.01150439046625244,0.01
Ant-v5,SAC,DDPG,bootstrap,0.01,20,0.03,0.005394441583704471,0.01
Ant-v5,SAC,DDPG,permutation,0.01,20,0.029,0.005306505441436953,0.01
Ant-v5,SAC,DDPG,t-test,0.01,30,0.025,0.0049371044145328745,0.01
Ant-v5,SAC,DDPG,Welch t-test,0.01,30,0.025,0.0049371044145328745,0.01
Ant-v5,SAC,DDPG,Mann-Whitney,0.01,30,0.24,0.013505554412907307,0.01
Ant-v5,SAC,DDPG,Ranked t-test,0.01,30,0.224,0.013184233007649706,0.01
Ant-v5,SAC,DDPG,bootstrap,0.01,30,0.019,0.004317290817167636,0.01
Ant-v5,SAC,DDPG,permutation,0.01,30,0.025,0.0049371044145328745,0.01
Ant-v5,SAC,PPO,t-test,0.05,2,0.076,0.008379976133617566,0.05
Ant-v5,SAC,PPO,Welch t-test,0.05,2,0.032,0.005565608681896348,0.05
Ant-v5,SAC,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Ant-v5,SAC,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Ant-v5,SAC,PPO,bootstrap,0.05,2,0.36,0.015178932768808221,0.05
Ant-v5,SAC,PPO,permutation,0.05,2,0.366,0.01523299051401267,0.05
Ant-v5,SAC,PPO,t-test,0.05,3,0.087,0.00891240708226459,0.05
Ant-v5,SAC,PPO,Welch t-test,0.05,3,0.074,0.00827792244467173,0.05
Ant-v5,SAC,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Ant-v5,SAC,PPO,Ranked t-test,0.05,3,0.11,0.009894442884771228,0.05
Ant-v5,SAC,PPO,bootstrap,0.05,3,0.213,0.012947239087929134,0.05
Ant-v5,SAC,PPO,permutation,0.05,3,0.118,0.01020176455325254,0.05
Ant-v5,SAC,PPO,t-test,0.05,5,0.084,0.008771772910877254,0.05
Ant-v5,SAC,PPO,Welch t-test,0.05,5,0.073,0.008226238508577295,0.05
Ant-v5,SAC,PPO,Mann-Whitney,0.05,5,0.024,0.004839834707921336,0.05
Ant-v5,SAC,PPO,Ranked t-test,0.05,5,0.067,0.007906389820898032,0.05
Ant-v5,SAC,PPO,bootstrap,0.05,5,0.165,0.011737759581794134,0.05
Ant-v5,SAC,PPO,permutation,0.05,5,0.085,0.008819013550278738,0.05
Ant-v5,SAC,PPO,t-test,0.05,10,0.068,0.007960904471226871,0.05
Ant-v5,SAC,PPO,Welch t-test,0.05,10,0.068,0.007960904471226871,0.05
Ant-v5,SAC,PPO,Mann-Whitney,0.05,10,0.067,0.007906389820898032,0.05
Ant-v5,SAC,PPO,Ranked t-test,0.05,10,0.087,0.00891240708226459,0.05
Ant-v5,SAC,PPO,bootstrap,0.05,10,0.106,0.009734680272099337,0.05
Ant-v5,SAC,PPO,permutation,0.05,10,0.073,0.008226238508577295,0.05
Ant-v5,SAC,PPO,t-test,0.05,20,0.069,0.008014923580421713,0.05
Ant-v5,SAC,PPO,Welch t-test,0.05,20,0.063,0.007683163410991596,0.05
Ant-v5,SAC,PPO,Mann-Whitney,0.05,20,0.153,0.011383804285035824,0.05
Ant-v5,SAC,PPO,Ranked t-test,0.05,20,0.14,0.010972693379476163,0.05
Ant-v5,SAC,PPO,bootstrap,0.05,20,0.072,0.008174105455644672,0.05
Ant-v5,SAC,PPO,permutation,0.05,20,0.09,0.009049861877399014,0.05
Ant-v5,SAC,PPO,t-test,0.05,30,0.06,0.007509993342207435,0.05
Ant-v5,SAC,PPO,Welch t-test,0.05,30,0.056,0.007270763371201128,0.05
Ant-v5,SAC,PPO,Mann-Whitney,0.05,30,0.157,0.01150439046625244,0.05
Ant-v5,SAC,PPO,Ranked t-test,0.05,30,0.171,0.011906258858264422,0.05
Ant-v5,SAC,PPO,bootstrap,0.05,30,0.057,0.007331507348424334,0.05
Ant-v5,SAC,PPO,permutation,0.05,30,0.077,0.00843036179532053,0.05
Ant-v5,SAC,PPO,t-test,0.01,2,0.017,0.004087909000944126,0.01
Ant-v5,SAC,PPO,Welch t-test,0.01,2,0.002,0.0014127986409959489,0.01
Ant-v5,SAC,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Ant-v5,SAC,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Ant-v5,SAC,PPO,bootstrap,0.01,2,0.363,0.015206281596761254,0.01
Ant-v5,SAC,PPO,permutation,0.01,2,0.349,0.01507312177354114,0.01
Ant-v5,SAC,PPO,t-test,0.01,3,0.019,0.004317290817167636,0.01
Ant-v5,SAC,PPO,Welch t-test,0.01,3,0.019,0.004317290817167636,0.01
Ant-v5,SAC,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Ant-v5,SAC,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Ant-v5,SAC,PPO,bootstrap,0.01,3,0.18,0.012149074038789953,0.01
Ant-v5,SAC,PPO,permutation,0.01,3,0.119,0.010239091756596383,0.01
Ant-v5,SAC,PPO,t-test,0.01,5,0.035,0.005811626278418116,0.01
Ant-v5,SAC,PPO,Welch t-test,0.01,5,0.022,0.0046385342512479085,0.01
Ant-v5,SAC,PPO,Mann-Whitney,0.01,5,0.007,0.0026364749192814255,0.01
Ant-v5,SAC,PPO,Ranked t-test,0.01,5,0.014,0.003715373467095872,0.01
Ant-v5,SAC,PPO,bootstrap,0.01,5,0.106,0.009734680272099337,0.01
Ant-v5,SAC,PPO,permutation,0.01,5,0.02,0.004427188724235731,0.01
Ant-v5,SAC,PPO,t-test,0.01,10,0.013,0.003582038525755969,0.01
Ant-v5,SAC,PPO,Welch t-test,0.01,10,0.029,0.005306505441436953,0.01
Ant-v5,SAC,PPO,Mann-Whitney,0.01,10,0.007,0.0026364749192814255,0.01
